City,Description,Temperature_F,Feels_Like_F,Minimun_Temp_F,Maximum_Temp_F,Temperature_C,Feels_Like_C,Minimum_Temp_C,Maximum_Temp_C,Pressure,Humidty,Wind_Speed,Time_of_Record,Sunrise_Local_Time,Sunset_Local_Time
Calgary,overcast clouds,71.56,70.48,69.21,73.51,21.98,21.38,20.67,23.06,1008,44,2.24,2025-06-25 06:10:24,2025-06-24 23:22:48,2025-06-25 15:55:09
Calgary,overcast clouds,71.56,70.48,69.21,73.51,21.98,21.38,20.67,23.06,1008,44,2.24,2025-06-25 06:10:24,2025-06-24 23:22:48,2025-06-25 15:55:09
Calgary,overcast clouds,71.56,70.48,69.21,73.51,21.98,21.38,20.67,23.06,1008,44,2.24,2025-06-25 06:10:24,2025-06-24 23:22:48,2025-06-25 15:55:09
Calgary,broken clouds,60.98,59.88,59.65,61.16,16.1,15.49,15.36,16.2,1012,66,3.09,2025-06-24 17:27:52,2025-06-23 23:22:25,2025-06-24 15:55:09
Calgary,broken clouds,60.98,59.22,56.21,63.03,16.1,15.12,13.45,17.24,1013,52,7.72,2025-06-23 05:52:22,2025-06-22 23:22:05,2025-06-23 15:55:05
Calgary,scattered clouds,62.08,59.86,61.59,63.41,16.71,15.48,16.44,17.45,1012,40,1.82,2025-06-23 05:08:09,2025-06-22 23:22:05,2025-06-23 15:55:05
Calgary,few clouds,55.71,53.74,53.55,56.32,13.17,12.08,11.97,13.51,1013,59,4.12,2025-06-23 03:26:18,2025-06-22 23:22:05,2025-06-23 15:55:05
Calgary,few clouds,55.71,53.74,53.55,56.32,13.17,12.08,11.97,13.51,1013,59,4.12,2025-06-23 03:26:18,2025-06-22 23:22:05,2025-06-23 15:55:05
Calgary,overcast clouds,48.07,41.7,46.42,48.74,8.93,5.39,8.01,9.3,1014,75,7.6,2025-06-21 14:57:59,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,overcast clouds,48.54,41.34,46.76,49.5,9.19,5.19,8.2,9.72,1013,79,9.77,2025-06-21 13:57:53,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,overcast clouds,49.42,41.27,47.59,50.5,9.68,5.15,8.66,10.28,1012,77,13.38,2025-06-21 12:57:31,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,overcast clouds,49.59,42.33,48.6,50.5,9.77,5.74,9.22,10.28,1012,77,10.8,2025-06-21 11:58:10,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,overcast clouds,48.43,40.42,46.6,50.36,9.13,4.68,8.11,10.2,1011,82,11.83,2025-06-21 10:56:35,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,mist,46.45,38.59,44.65,48.42,8.03,3.66,7.03,9.12,1011,91,9.77,2025-06-21 10:00:00,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,light rain,44.64,36.18,43.59,45.5,7.02,2.32,6.44,7.5,1011,95,9.77,2025-06-21 08:55:17,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,heavy intensity rain,43.88,34.12,42.66,44.96,6.6,1.18,5.92,7.2,1010,95,12.35,2025-06-21 07:56:17,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,heavy intensity rain,43.92,33.44,42.58,44.96,6.62,0.8,5.88,7.2,1009,95,14.4,2025-06-21 07:27:56,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,heavy intensity rain,43.92,33.44,42.58,44.96,6.62,0.8,5.88,7.2,1009,95,14.4,2025-06-21 07:27:56,2025-06-20 23:21:32,2025-06-21 15:54:49
Calgary,overcast clouds,50.77,49.96,49.21,52.16,10.43,9.98,9.56,11.2,1004,94,3.6,2025-06-20 16:58:21,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,mist,50.85,50.05,49.21,52.16,10.47,10.03,9.56,11.2,1005,94,2.57,2025-06-20 15:56:11,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,mist,51.49,50.72,49.59,52.95,10.83,10.4,9.77,11.64,1005,93,4.12,2025-06-20 14:56:31,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,mist,52.59,51.84,50.65,53.96,11.44,11.02,10.36,12.2,1005,91,2.06,2025-06-20 13:55:09,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,overcast clouds,53.71,53.01,51.66,54.95,12.06,11.67,10.92,12.75,1005,90,3.09,2025-06-20 12:54:13,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,overcast clouds,54.18,53.53,52.65,54.77,12.32,11.96,11.47,12.65,1005,90,3.09,2025-06-20 11:59:26,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,light rain,54.95,54.28,54.01,55.96,12.75,12.38,12.23,13.31,1005,88,3.09,2025-06-20 11:15:02,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,mist,54.16,53.51,53.02,55.65,12.31,11.95,11.68,13.14,1005,90,3.6,2025-06-20 09:58:06,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,moderate rain,55.4,54.77,53.6,56.32,13.0,12.65,12.0,13.51,1005,88,3.6,2025-06-20 08:54:35,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,overcast clouds,56.1,55.45,54.41,57.02,13.39,13.03,12.45,13.9,1006,86,4.63,2025-06-20 07:48:08,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,light rain,56.71,55.85,55.42,57.56,13.73,13.25,13.01,14.2,1006,80,2.57,2025-06-20 06:57:44,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,overcast clouds,56.61,55.81,55.35,57.56,13.67,13.23,12.97,14.2,1006,82,2.57,2025-06-20 05:58:28,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,moderate rain,55.72,54.99,53.76,57.51,13.18,12.77,12.09,14.17,1006,85,4.12,2025-06-20 04:55:47,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,overcast clouds,55.8,54.93,54.41,56.95,13.22,12.74,12.45,13.86,1007,82,3.09,2025-06-20 03:55:18,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,light rain,55.29,54.43,53.42,56.64,12.94,12.46,11.9,13.69,1007,83,4.12,2025-06-20 02:49:35,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,broken clouds,55.38,54.52,53.42,56.64,12.99,12.51,11.9,13.69,1008,83,2.68,2025-06-20 01:55:30,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,broken clouds,54.93,54.03,52.16,56.32,12.74,12.24,11.2,13.51,1008,83,2.68,2025-06-20 00:58:52,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,broken clouds,54.75,53.83,51.75,56.03,12.64,12.13,10.97,13.35,1008,83,1.79,2025-06-20 00:38:17,2025-06-19 23:21:21,2025-06-20 15:54:36
Calgary,few clouds,67.15,65.82,64.76,68.32,19.53,18.79,18.2,20.18,1012,48,3.09,2025-06-17 04:55:21,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,64.54,63.34,62.6,66.02,18.08,17.41,17.0,18.9,1012,56,1.54,2025-06-17 04:00:01,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,61.02,59.77,57.56,63.75,16.12,15.43,14.2,17.64,1012,63,2.57,2025-06-17 02:57:54,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,61.29,60.08,57.56,63.75,16.27,15.6,14.2,17.64,1012,63,2.57,2025-06-17 02:46:54,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,61.29,60.08,57.56,63.75,16.27,15.6,14.2,17.64,1012,63,2.57,2025-06-17 02:46:54,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,61.12,59.52,60.66,62.55,16.18,15.29,15.92,16.97,1010,55,1.46,2025-06-16 17:56:27,2025-06-16 23:21:03,2025-06-17 15:53:40
Calgary,broken clouds,63.0,61.48,60.42,63.01,17.22,16.38,15.79,17.23,1010,53,2.42,2025-06-16 16:59:18,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,broken clouds,64.42,62.96,64.42,64.42,18.01,17.2,18.01,18.01,1010,51,4.31,2025-06-16 16:00:00,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,scattered clouds,69.82,68.61,69.82,69.82,21.01,20.34,21.01,21.01,1009,45,2.89,2025-06-16 14:54:55,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,73.04,71.74,72.64,73.6,22.8,22.08,22.58,23.11,1009,36,3.25,2025-06-16 13:53:35,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,74.26,72.95,73.96,75.76,23.48,22.75,23.31,24.31,1009,33,4.03,2025-06-16 12:53:35,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,76.73,75.51,74.95,78.33,24.85,24.17,23.86,25.74,1009,30,2.68,2025-06-16 11:57:26,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,76.35,75.09,74.59,77.65,24.64,23.94,23.66,25.36,1010,30,3.58,2025-06-16 11:26:04,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,76.35,75.09,74.59,77.65,24.64,23.94,23.66,25.36,1010,30,3.58,2025-06-16 11:26:04,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,75.2,73.98,71.96,77.32,24.0,23.32,22.2,25.18,1011,33,2.68,2025-06-16 08:56:57,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,74.75,73.62,71.6,76.03,23.75,23.12,22.0,24.46,1012,36,3.58,2025-06-16 08:04:38,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,71.96,70.83,68.36,74.03,22.2,21.57,20.2,23.35,1012,42,5.14,2025-06-16 06:55:34,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,69.71,68.5,66.6,71.02,20.95,20.28,19.22,21.68,1013,45,3.58,2025-06-16 05:57:25,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,66.72,65.3,64.35,68.65,19.29,18.5,17.97,20.36,1014,47,5.14,2025-06-16 05:28:02,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,66.72,65.3,64.35,68.65,19.29,18.5,17.97,20.36,1014,47,5.14,2025-06-16 05:28:02,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,46.35,42.3,42.76,48.96,7.97,5.72,5.98,9.42,1017,86,3.6,2025-06-16 00:25:44,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,46.35,42.3,42.76,48.96,7.97,5.72,5.98,9.42,1017,86,3.6,2025-06-16 00:25:44,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,46.8,44.73,43.65,48.33,8.22,7.07,6.47,9.07,1016,86,2.06,2025-06-15 22:22:41,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,47.88,45.99,45.21,49.03,8.82,7.77,7.34,9.46,1017,85,2.06,2025-06-15 21:26:16,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,50.14,48.67,46.22,52.59,10.08,9.26,7.9,11.44,1017,81,0.89,2025-06-15 20:01:35,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,clear sky,51.66,50.18,48.15,52.95,10.92,10.1,8.97,11.64,1018,78,0.89,2025-06-15 18:53:50,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,52.5,51.03,48.42,53.96,11.39,10.57,9.12,12.2,1017,76,2.57,2025-06-15 18:17:50,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,few clouds,52.5,51.03,48.42,53.96,11.39,10.57,9.12,12.2,1017,76,2.57,2025-06-15 18:17:50,2025-06-15 23:21:03,2025-06-16 15:53:16
Calgary,scattered clouds,58.17,56.52,56.21,59.65,14.54,13.62,13.45,15.36,1009,60,6.17,2025-06-13 15:56:45,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,61.34,59.76,58.77,62.33,16.3,15.42,14.87,16.85,1007,55,6.26,2025-06-13 14:52:41,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,68.36,66.31,67.95,68.36,20.2,19.06,19.97,20.2,1006,30,8.23,2025-06-13 13:55:54,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,67.71,65.88,65.59,70.02,19.84,18.82,18.66,21.12,1004,36,11.32,2025-06-13 12:56:16,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,66.94,65.07,65.59,68.02,19.41,18.37,18.66,20.01,1004,37,11.32,2025-06-13 12:33:22,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,few clouds,72.52,71.2,68.36,74.64,22.51,21.78,20.2,23.69,1005,37,3.09,2025-06-13 07:03:20,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,70.07,69.13,68.59,71.65,21.15,20.63,20.33,22.03,1005,50,1.71,2025-06-13 05:52:00,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,64.47,63.45,62.96,66.02,18.04,17.47,17.2,18.9,1006,60,2.57,2025-06-13 05:00:05,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,broken clouds,64.62,63.79,62.96,66.02,18.12,17.66,17.2,18.9,1006,64,2.57,2025-06-13 04:44:03,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,mist,60.21,59.65,59.36,60.75,15.67,15.36,15.2,15.97,1006,79,3.09,2025-06-13 03:58:50,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,mist,59.58,59.13,58.21,60.76,15.32,15.07,14.56,15.98,1006,83,3.09,2025-06-13 03:49:08,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,mist,58.26,57.78,56.21,59.36,14.59,14.32,13.45,15.2,1006,85,3.09,2025-06-13 03:29:41,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,mist,58.26,57.78,56.21,59.36,14.59,14.32,13.45,15.2,1006,85,3.09,2025-06-13 03:29:41,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,mist,58.32,57.85,56.21,59.36,14.62,14.36,13.45,15.2,1006,85,3.09,2025-06-13 03:23:35,2025-06-12 23:21:22,2025-06-13 15:51:45
Calgary,overcast clouds,62.44,61.77,59.76,63.03,16.91,16.54,15.42,17.24,1009,72,4.02,2025-06-12 12:08:42,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,62.17,61.32,59.41,62.96,16.76,16.29,15.23,17.2,1012,69,7.2,2025-06-12 08:21:58,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.75,60.93,59.41,62.96,16.53,16.07,15.23,17.2,1012,70,7.2,2025-06-12 08:18:25,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.02,60.01,59.41,61.16,16.12,15.56,15.23,16.2,1012,68,6.17,2025-06-12 08:06:05,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.25,60.28,59.41,62.65,16.25,15.71,15.23,17.03,1012,68,6.17,2025-06-12 08:01:05,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.25,60.28,59.41,62.65,16.25,15.71,15.23,17.03,1012,68,6.17,2025-06-12 08:01:05,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.32,60.35,59.41,62.65,16.29,15.75,15.23,17.03,1012,68,6.17,2025-06-12 07:46:49,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.32,60.35,59.41,62.65,16.29,15.75,15.23,17.03,1012,68,6.17,2025-06-12 07:46:49,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.32,60.35,59.41,62.65,16.29,15.75,15.23,17.03,1012,68,6.17,2025-06-12 07:46:49,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.32,60.35,59.41,62.65,16.29,15.75,15.23,17.03,1012,68,6.17,2025-06-12 07:46:49,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.5,60.46,60.42,62.65,16.39,15.81,15.79,17.03,1012,66,6.17,2025-06-12 07:39:24,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.5,60.46,60.42,62.65,16.39,15.81,15.79,17.03,1012,66,6.17,2025-06-12 07:39:24,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.02,59.97,60.58,61.41,16.12,15.54,15.88,16.34,1012,67,6.17,2025-06-12 07:23:52,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,61.02,59.97,60.58,61.41,16.12,15.54,15.88,16.34,1012,67,6.17,2025-06-12 07:23:52,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,overcast clouds,59.0,57.99,59.0,59.0,15.0,14.44,15.0,15.0,1012,72,3.9,2025-06-12 07:15:09,2025-06-11 23:21:34,2025-06-12 15:51:09
Calgary,smoke,73.31,71.94,70.59,74.5,22.95,22.19,21.44,23.61,1012,34,4.12,2025-06-11 11:56:44,2025-06-10 23:21:49,2025-06-11 15:50:31
Calgary,smoke,71.96,69.98,71.55,71.96,22.2,21.1,21.97,22.2,1012,24,4.63,2025-06-10 14:52:22,2025-06-09 23:22:07,2025-06-10 15:49:50
Calgary,smoke,80.96,79.09,80.55,80.96,27.2,26.16,26.97,27.2,1007,18,4.12,2025-06-09 11:58:31,2025-06-08 23:22:28,2025-06-09 15:49:06
Calgary,clear sky,58.5,56.35,54.75,61.32,14.72,13.53,12.64,16.29,1008,49,3.13,2025-06-08 23:20:02,2025-06-08 23:22:28,2025-06-09 15:49:06
Calgary,broken clouds,76.98,75.65,74.59,78.33,24.99,24.25,23.66,25.74,1002,27,8.75,2025-06-06 12:23:41,2025-06-05 23:23:48,2025-06-06 15:46:40
Calgary,overcast clouds,60.28,58.44,60.21,60.75,15.71,14.69,15.67,15.97,1007,52,0.69,2025-06-06 00:17:59,2025-06-05 23:23:48,2025-06-06 15:46:40
Calgary,few clouds,47.34,45.09,44.76,48.74,8.52,7.27,7.09,9.3,1015,76,2.24,2025-06-05 00:31:01,2025-06-04 23:24:21,2025-06-05 15:45:46
Calgary,broken clouds,61.41,58.77,58.41,62.65,16.34,14.87,14.67,17.03,1014,32,6.17,2025-06-03 11:57:55,2025-06-02 23:25:35,2025-06-03 15:43:52
Calgary,broken clouds,59.77,56.82,58.71,61.41,15.43,13.79,14.84,16.34,1017,29,3.6,2025-06-02 11:55:15,2025-06-01 23:26:16,2025-06-02 15:42:52
Calgary,broken clouds,50.83,48.06,48.15,52.95,10.46,8.92,8.97,11.64,1018,52,5.14,2025-06-02 03:04:34,2025-06-01 23:26:16,2025-06-02 15:42:52
Calgary,few clouds,79.36,79.36,76.71,81.03,26.31,26.31,24.84,27.24,1014,29,6.17,2025-05-30 11:56:12,2025-05-29 23:28:35,2025-05-30 15:39:38
Calgary,scattered clouds,83.17,81.1,80.6,84.72,28.43,27.28,27.0,29.29,1001,27,9.3,2025-05-29 11:57:42,2025-05-28 23:29:27,2025-05-29 15:38:30
Calgary,few clouds,76.5,75.16,74.95,78.75,24.72,23.98,23.86,25.97,1011,28,5.14,2025-05-28 13:52:14,2025-05-27 23:30:22,2025-05-28 15:37:19
Calgary,scattered clouds,72.75,71.47,70.16,74.75,22.64,21.93,21.2,23.75,1016,37,1.03,2025-05-28 04:35:22,2025-05-27 23:30:22,2025-05-28 15:37:19
Calgary,broken clouds,52.21,49.91,50.02,53.74,11.23,9.95,10.01,12.08,1009,59,3.13,2025-05-20 11:52:11,2025-05-19 23:39:07,2025-05-20 15:26:57
Calgary,overcast clouds,55.35,53.55,53.33,58.77,12.97,11.97,11.85,14.87,1004,63,0.89,2025-05-19 12:46:45,2025-05-18 23:40:24,2025-05-19 15:25:33
Calgary,overcast clouds,38.26,36.41,36.41,39.74,3.48,2.45,2.45,4.3,1012,96,1.34,2025-05-19 00:51:10,2025-05-18 23:40:24,2025-05-19 15:25:33
Calgary,overcast clouds,54.79,52.97,51.58,55.51,12.66,11.65,10.88,13.06,1004,64,1.79,2025-05-17 13:34:36,2025-05-16 23:43:02,2025-05-17 15:22:41
Calgary,overcast clouds,53.49,51.87,49.41,54.64,11.94,11.04,9.67,12.58,1007,71,0.89,2025-05-17 05:30:18,2025-05-16 23:43:02,2025-05-17 15:22:41
Calgary,overcast clouds,43.38,41.22,41.41,44.33,6.32,5.12,5.23,6.85,1011,83,1.79,2025-05-16 02:06:51,2025-05-15 23:44:25,2025-05-16 15:21:14
Calgary,overcast clouds,63.28,61.14,61.59,64.65,17.38,16.19,16.44,18.14,1004,39,2.68,2025-05-14 12:02:28,2025-05-13 23:47:16,2025-05-14 15:18:16
Calgary,overcast clouds,56.43,54.54,54.41,57.33,13.57,12.52,12.45,14.07,1006,59,1.79,2025-05-13 11:59:40,2025-05-12 23:48:45,2025-05-13 15:16:45
Calgary,overcast clouds,40.95,36.9,39.6,41.74,4.97,2.72,4.22,5.41,1004,89,2.68,2025-05-12 15:48:10,2025-05-11 23:50:15,2025-05-12 15:15:14
Calgary,overcast clouds,40.95,36.28,39.42,41.74,4.97,2.38,4.12,5.41,1004,88,3.13,2025-05-12 15:41:20,2025-05-11 23:50:15,2025-05-12 15:15:14
Calgary,overcast clouds,49.01,49.01,44.6,49.75,9.45,9.45,7.0,9.86,997,78,0.45,2025-05-12 10:55:38,2025-05-11 23:50:15,2025-05-12 15:15:14
Calgary,overcast clouds,50.67,49.1,48.51,51.75,10.37,9.5,9.17,10.97,996,78,1.34,2025-05-12 09:55:11,2025-05-11 23:50:15,2025-05-12 15:15:14
Calgary,overcast clouds,51.35,49.89,51.03,51.76,10.75,9.94,10.57,10.98,995,79,3.13,2025-05-12 09:16:13,2025-05-11 23:50:15,2025-05-12 15:15:14
Calgary,overcast clouds,51.64,50.45,49.59,53.76,10.91,10.25,9.77,12.09,995,84,1.27,2025-05-12 05:59:43,2025-05-11 23:50:15,2025-05-12 15:15:14
